nb_A,nb_W,nb_A_W,nb_A_ma,nb_W_ma
22403.75,1439.1,23842.85,24755.23,1739.67
21961.35,1382.1,23343.45,24390.86,1691.63
21542.3,1353.9,22896.2,23939.19,1638.5
21129.0,1320.75,22449.75,23441.34,1583.16
21304.25,1361.0,22665.25,22988.36,1532.22
21596.95,1404.5,23001.45,22631.04,1493.98
21281.05,1385.9,22666.95,22278.23,1457.3
48229.8,1484.4,49714.2,24661.18,1431.79
50438.05,1472.5,51910.55,27300.55,1413.15
62689.65,1455.95,64145.6,31257.62,1406.01
79396.75,1485.25,80882.0,36956.92,1410.62
81237.95,1609.65,82847.6,42884.58,1433.38
82277.3,1785.2,84062.5,48958.08,1476.51
82630.65,2119.3,84749.95,55108.24,1556.37
82533.8,2170.0,84703.8,61231.2,1637.26
82436.3,2184.4,84620.7,67315.13,1715.26
81888.6,2165.55,84054.15,73375.89,1793.22
81937.8,2115.75,84053.55,76746.68,1856.36
81841.45,2108.2,83949.65,79887.02,1919.92
81852.7,2104.15,83956.85,81803.33,1984.75
83265.8,2257.2,85523.0,82190.24,2061.94
83332.3,2265.4,85597.7,82399.67,2127.52
85562.15,2738.5,88300.65,82728.16,2222.85
87121.55,3032.95,90154.5,83177.25,2314.21
88161.75,3032.05,91193.8,83740.04,2400.42
88259.1,3011.8,91270.9,84322.32,2483.15
88482.1,3001.35,91483.45,84981.67,2566.73
61130.55,2886.4,64016.95,82900.94,2643.8
58622.2,2916.3,61538.5,80579.02,2724.61
46017.1,2927.5,48944.6,76995.46,2806.94
29067.5,2909.65,31977.15,71575.63,2872.19
27761.0,2779.95,30540.95,66018.5,2923.64
26874.55,2599.8,29474.35,60149.74,2909.78
26304.65,2264.85,28569.5,54068.05,2832.96
26509.25,2262.65,28771.9,47902.8,2756.02
26902.0,2273.8,29175.8,41767.09,2682.22
27188.0,2297.85,29485.85,35637.68,2611.87
27567.55,2302.25,29869.8,32281.38,2553.46
27422.25,2304.2,29726.45,29161.38,2492.25
27867.95,2346.35,30214.3,27346.47,2434.13
26419.05,2194.25,28613.3,27081.62,2362.6
26335.4,2188.55,28523.95,26939.06,2303.45
25004.1,1773.95,26778.05,26752.02,2220.87
23973.1,1467.8,25440.9,26518.86,2141.16
23317.35,1437.3,24754.65,26199.68,2058.63
25443.25,1442.5,26885.75,26053.8,1975.5
26708.6,1537.9,28246.5,26005.86,1899.5
26963.8,1547.8,28511.6,25945.48,1824.06
27097.4,1557.7,28655.1,25913.0,1749.41
27050.8,1560.6,28611.4,25831.28,1670.83
26920.95,1553.95,28474.9,25881.48,1606.8
26246.6,1535.95,27782.55,25872.59,1541.55
26235.55,1534.05,27769.6,25995.74,1517.56
26148.35,1541.9,27690.25,26213.26,1524.96
25883.1,1492.55,27375.65,26469.84,1530.49
25478.15,1462.05,26940.2,26473.33,1532.44
25254.2,1438.05,26692.25,26327.89,1522.46
24455.35,1418.5,25873.85,26077.04,1509.53
24139.2,1408.55,25547.75,25781.22,1494.61
24222.25,1477.95,25700.2,25498.37,1486.35
24611.6,1517.95,26129.55,25267.44,1482.75
25020.05,1566.0,26586.05,25144.78,1485.76
24419.8,1500.75,25920.55,24963.2,1482.43
24148.3,1514.5,25662.8,24763.2,1479.68
23696.55,1515.15,25211.7,24544.54,1481.95
21681.45,1500.45,23181.9,24164.87,1485.78
19846.6,1383.7,21230.3,23624.12,1480.35
20088.5,1346.7,21435.2,23187.43,1473.17
19958.25,1301.45,21259.7,22769.34,1462.46
19806.5,1295.3,21101.8,22327.76,1444.2
20574.95,1309.05,21884.0,21924.1,1423.3
20684.45,1310.15,21994.6,21490.54,1397.72
20980.9,1298.6,22279.5,21146.64,1377.5
21368.7,1302.3,22671.0,20868.69,1356.28
24377.85,1368.6,25746.45,20936.82,1341.63
25298.9,1407.5,26706.4,21298.56,1332.34
26011.25,1448.1,27459.35,21915.02,1338.78
27009.35,1481.45,28490.8,22607.11,1352.25
27208.8,1493.25,28702.05,23332.16,1371.43
26479.4,1371.35,27850.75,23999.46,1379.04
26781.35,1335.4,28116.75,24620.09,1381.67
26412.4,1289.6,27702.0,25192.89,1379.62
26278.45,1290.95,27569.4,25722.64,1378.85
26146.55,1272.55,27419.1,26200.43,1375.88
27333.55,1306.6,28640.15,26496.0,1369.68
27486.6,1327.65,28814.25,26714.77,1361.69
28069.15,1341.65,29410.8,26920.56,1351.04
27370.4,1361.1,28731.5,26956.66,1339.01
29177.5,1488.0,30665.5,27153.53,1338.48
30175.8,1503.4,31679.2,27523.18,1351.69
30194.25,1485.05,31679.3,27864.47,1366.66
30050.25,1493.65,31543.9,28228.25,1387.06
29567.1,1507.15,31074.25,28557.12,1408.68
29432.45,1487.3,30919.75,28885.7,1430.15
26520.45,1427.55,27948.0,28804.4,1442.25
26057.8,1437.0,27494.8,28661.52,1453.18
25674.7,1437.9,27112.6,28422.07,1462.81
24935.0,1426.25,26361.25,28178.53,1469.32
24933.3,1434.25,26367.55,27754.11,1463.95
24959.1,1452.85,26411.95,27232.44,1458.9
24143.45,1441.8,25585.25,26627.36,1454.57
23872.95,1428.35,25301.3,26009.63,1448.04
23498.0,1399.2,24897.2,25402.72,1437.24
23529.8,1397.5,24927.3,24812.46,1428.26
22095.1,1343.3,23438.4,24369.92,1419.84
21164.7,1307.9,22472.6,23880.61,1406.93
20590.85,1299.95,21890.8,23372.22,1393.14
20430.4,1317.75,21748.15,22921.76,1382.28
18903.2,1239.75,20142.95,22318.76,1362.84
18040.5,1233.35,19273.85,21626.9,1340.88
17451.05,1225.4,18676.45,20957.66,1319.24
17646.0,1210.9,18856.9,20334.96,1297.5
17557.45,1213.25,18770.7,19740.9,1278.9
17485.5,1217.95,18703.45,19136.47,1260.95
17629.45,1223.5,18852.95,18689.91,1248.97
18282.0,1267.05,19549.05,18401.64,1244.88
19369.7,1446.45,20816.15,18279.53,1259.54
20756.2,1480.7,22236.9,18312.11,1275.83
21277.1,1485.0,22762.1,18549.5,1300.36
21635.0,1482.3,23117.3,18908.94,1325.25
21875.85,1481.15,23357.0,19351.42,1350.82
22034.15,1512.2,23546.35,19790.24,1380.96
22798.1,1597.55,24395.65,20314.3,1419.38
23342.6,1773.65,25116.25,20900.02,1474.96
23473.35,1797.25,25270.6,21484.41,1532.33
24083.75,1825.3,25909.05,22064.58,1588.16
24463.4,1907.05,26370.45,22573.95,1634.21
24390.1,1887.0,26277.1,22937.34,1674.84
24041.55,1859.6,25901.15,23213.78,1712.3
24511.3,1889.05,26400.35,23501.42,1752.98
24522.05,1892.6,26414.65,23766.03,1794.12
24408.55,1894.8,26303.35,24003.47,1832.38
24345.5,1875.65,26221.15,24158.21,1860.2
24146.9,1884.65,26031.55,24238.64,1871.3
24121.45,1905.95,26027.4,24303.46,1882.17
23543.75,1898.25,25442.0,24249.46,1889.46
22865.75,1743.2,24608.95,24089.69,1873.08
21558.65,1712.0,23270.65,23806.54,1855.58
21478.05,1712.75,23190.8,23550.2,1840.89
22654.75,1733.2,24387.95,23364.54,1825.3
22820.5,1766.25,24586.75,23194.38,1812.67
22732.85,1743.2,24476.05,23026.82,1797.51
22100.05,1672.5,23772.55,22802.27,1777.2
21303.35,1488.4,22791.75,22517.92,1737.57
21038.5,1468.35,22506.85,22209.62,1693.81
20756.15,1440.45,22196.6,21930.86,1648.03
20440.65,1361.5,21802.15,21688.35,1609.86
21149.25,1427.2,22576.45,21647.41,1581.38
21570.2,1477.95,23048.15,21656.62,1557.9
21551.25,1473.55,23024.8,21546.28,1531.94
22241.25,1517.7,23758.95,21488.35,1507.08
22527.95,1592.35,24120.3,21467.86,1492.0
24023.45,1693.0,25716.45,21660.2,1494.04
25053.65,1732.45,26786.1,22035.23,1518.45
29695.35,2062.6,31757.95,22900.92,1577.88
30965.05,2404.25,33369.3,23921.8,1674.26
30910.6,2474.25,33384.85,24968.8,1785.53
31317.55,2537.7,33855.25,25985.63,1896.58
31414.75,2532.05,33946.8,26970.08,2001.99
30959.75,2557.3,33517.05,27910.94,2110.36
30988.05,2556.9,33544.95,28785.62,2214.28
31320.75,2574.25,33895.0,29664.9,2312.48
31875.85,2630.25,34506.1,30450.14,2406.2
33347.85,2650.35,35998.2,31279.55,2497.99
33957.0,2668.1,36625.1,31705.72,2558.54
35778.75,2695.2,38473.95,32187.09,2587.63
37000.45,2756.55,39757.0,32796.08,2615.86
36726.75,2706.6,39433.35,33337.0,2632.76
40910.4,2665.75,43576.15,34286.56,2646.12
41481.85,2662.8,44144.65,35338.77,2656.68
41066.05,2683.6,43749.65,36346.57,2669.34
41507.65,2651.45,44159.1,37365.26,2677.06
40760.05,2575.4,43335.45,38253.68,2671.58
40764.65,2600.25,43364.9,38995.36,2666.57
36507.9,2332.0,38839.9,39250.45,2632.96
35615.3,1972.9,37588.2,39234.11,2560.73
35796.65,1878.5,37675.15,39113.73,2472.93
35556.55,1822.9,37379.45,38996.7,2384.56
35195.9,1884.9,37080.8,38425.25,2306.47
35091.0,1883.25,36974.25,37786.17,2228.52
35257.0,1914.8,37171.8,37205.26,2151.63
35532.7,1932.4,37465.1,36607.77,2079.73
39705.4,2068.5,41773.9,36502.3,2029.04
41903.6,2460.5,44364.1,36616.2,2015.06
43412.85,2734.25,46147.1,37306.7,2055.29
43108.7,2878.45,45987.15,38056.03,2145.85
42617.95,2956.5,45574.45,38738.16,2253.64
43090.9,3009.2,46100.1,39491.6,2372.28
39714.65,3066.0,42780.65,39943.48,2490.39
39467.5,3068.2,42535.7,40381.13,2608.88
39740.45,3054.8,42795.25,40829.47,2722.88
39431.1,3039.45,42470.55,41219.31,2833.58
38871.8,3057.3,41929.1,41135.95,2932.46
38056.3,2999.4,41055.7,40751.22,2986.36
37522.7,2919.9,40442.6,40162.2,3004.92
37255.45,2898.75,40154.2,39576.88,3006.95
37701.95,2981.15,40683.1,39085.28,3009.42
37720.05,2985.1,40705.15,38548.2,3007.0
37796.0,2923.45,40719.45,38356.33,2992.75
37451.6,2981.3,40432.9,38154.74,2984.06
37651.4,2965.05,40616.45,37945.84,2975.08
37693.35,2960.85,40654.2,37772.06,2967.22
33997.3,2810.65,36807.95,37284.61,2942.56
30861.4,2462.85,33324.25,36565.12,2888.9
29424.7,2222.55,31647.25,35755.32,2819.17
29371.45,2200.75,31572.2,34966.92,2749.37
29852.3,2137.35,31989.65,34181.96,2664.99
30314.85,2117.55,32432.4,33441.44,2578.23
30083.9,2126.9,32210.8,32670.23,2498.58
30225.4,2152.75,32378.15,31947.61,2415.72
30778.6,2189.95,32968.55,31260.32,2338.22
31393.1,2252.45,33645.55,30630.3,2267.38
32411.7,2245.8,34657.5,30471.74,2210.89
32771.75,2241.75,35013.5,30662.78,2188.78
33111.35,2244.8,35356.15,31031.44,2191.0
33089.45,2266.7,35356.15,31403.24,2197.6
32507.45,2188.75,34696.2,31668.76,2202.74
32938.6,2211.15,35149.75,31931.13,2212.1
33793.2,2276.25,36069.45,32302.06,2227.04
35449.0,2337.05,37786.05,32824.42,2245.46
37323.15,2404.7,39727.85,33478.88,2266.94
37131.65,2532.55,39664.2,34052.73,2294.95
36579.7,2577.1,39156.8,34469.53,2328.08
36731.2,2523.2,39254.4,34865.48,2356.22
36906.4,2499.9,39406.3,35244.98,2381.74
35991.15,2408.95,38400.1,35535.15,2395.96
35310.5,2351.85,37662.35,35815.46,2412.27
34354.1,2332.4,36686.5,35957.0,2424.4
33701.9,2269.6,35971.5,35947.88,2423.73
33567.25,2306.95,35874.2,35759.7,2420.72
32834.2,2256.05,35090.25,35310.81,2405.86
32387.15,2227.65,34614.8,34836.35,2375.36
31495.0,2234.25,33729.25,34327.88,2341.08
31691.5,2254.0,33945.5,33823.92,2314.16
32139.9,2354.0,34493.9,33347.26,2299.57
31952.35,2315.3,34267.65,32943.38,2290.2
32395.4,2355.55,34750.95,32651.88,2290.57
32527.15,2401.95,34929.1,32469.18,2297.53
31948.35,2349.75,34298.1,32293.82,2305.54
30476.5,2228.2,32704.7,31984.75,2297.67
28623.6,2205.45,30829.05,31563.69,2292.61
28992.35,2104.2,31096.55,31224.21,2280.27
29598.6,2093.4,31692.0,31034.57,2266.18
29903.8,2172.7,32076.5,30855.8,2258.05
29557.5,2175.85,31733.35,30597.56,2240.24
29888.2,2186.2,32074.4,30391.14,2227.32
30775.65,2272.15,33047.8,30229.17,2218.98
31305.5,2301.65,33607.15,30107.0,2208.96
31631.55,2317.4,33948.95,30075.32,2205.72
31632.15,2293.6,33925.75,30190.89,2212.26
31847.15,2271.0,34118.15,30513.25,2218.81
31971.8,2299.1,34270.9,30811.19,2238.3
31837.0,2310.25,34147.25,31035.03,2259.99
31781.1,2360.35,34141.45,31222.76,2278.75
31419.6,2295.15,33714.75,31408.97,2290.68
31672.8,2325.7,33998.5,31587.43,2304.64
31163.6,2278.55,33442.15,31626.22,2305.28
30795.75,2216.6,33012.35,31575.25,2296.77
31036.7,2279.15,33315.85,31515.77,2292.95
30503.15,2252.75,32755.9,31402.86,2288.86
30268.8,2243.7,32512.5,31245.03,2286.13
29822.65,2222.9,32045.55,31030.12,2278.51
29250.35,2189.8,31440.15,30771.45,2266.46
28814.75,2154.9,30969.65,30474.81,2245.92
28708.05,2145.15,30853.2,30203.66,2230.92
28253.7,2097.65,30351.35,29861.75,2208.12
27432.9,2023.85,29456.75,29488.68,2182.64
27064.25,2014.4,29078.65,29115.53,2162.43
27239.6,2032.45,29272.05,28735.82,2137.76
27279.9,1996.0,29275.9,28413.5,2112.08
27165.5,2008.85,29174.35,28103.16,2088.59
28004.75,1990.05,29994.8,27921.38,2065.31
28458.85,1995.7,30454.55,27842.22,2045.9
28655.05,1963.0,30618.05,27826.25,2026.71
29017.45,1960.95,30978.4,27857.2,2008.29
29362.65,1944.9,31307.55,27968.09,1993.02
29360.5,1954.35,31314.85,28160.85,1986.06
29341.9,1963.05,31304.95,28388.62,1980.93
29608.25,1920.3,31528.55,28625.48,1969.71
30389.35,1977.45,32366.8,28936.42,1967.86
30485.45,1913.75,32399.2,29268.42,1958.35
30583.0,1907.9,32490.9,29526.25,1950.13
30389.2,1882.1,32271.3,29719.28,1938.78
30323.0,1859.5,32182.5,29886.08,1928.42
30308.8,1878.1,32186.9,30015.21,1920.14
30020.55,1871.05,31891.6,30081.0,1912.76
30945.8,1862.55,32808.35,30239.53,1903.58
30925.85,1833.55,32759.4,30397.92,1890.62
30870.4,1815.9,32686.3,30524.14,1880.19
30513.65,1810.4,32324.05,30536.57,1863.48
30226.8,1807.4,32034.2,30510.7,1852.84
29348.05,1825.45,31173.5,30387.21,1844.6
29081.75,1821.1,30902.85,30256.46,1838.5
29879.75,1896.2,31775.95,30212.14,1842.17
29996.2,1958.25,31954.45,30180.88,1850.18
29937.2,2032.85,31970.05,30172.54,1866.37
30423.55,2087.5,32511.05,30120.32,1888.86
30638.9,2126.4,32765.3,30091.63,1918.15
29992.35,2127.25,32119.6,30003.82,1949.28
29409.1,2092.1,31501.2,29893.36,1977.45
29579.4,2130.4,31709.8,29828.62,2009.75
29668.45,2141.6,31810.05,29860.66,2041.36
29792.4,2164.5,31956.9,29931.73,2075.7
30587.2,2202.7,32789.9,30002.48,2106.36
31169.85,2238.5,33408.35,30119.84,2134.38
31382.55,2248.65,33631.2,30264.38,2155.96
30457.65,2248.55,32706.2,30267.79,2172.06
30294.7,2249.95,32544.65,30233.36,2184.42
29955.3,2258.05,32213.35,30229.66,2197.5
29950.0,2256.45,32206.45,30283.75,2213.94
29958.7,2250.0,32208.7,30321.68,2225.9
29910.35,2204.55,32114.9,30345.87,2232.19
29877.85,2168.65,32046.5,30354.41,2232.61
28817.95,2086.05,30904.0,30177.49,2220.94
28671.0,1998.15,30669.15,29927.61,2196.91
29353.6,1922.5,31276.1,29724.71,2164.29
29841.15,1860.9,31702.05,29663.06,2125.53
30200.6,1797.15,31997.75,29653.65,2080.25
30889.85,1760.45,32650.3,29747.1,2030.48
31245.05,1749.3,32994.35,29876.61,1979.77
31155.9,1729.1,32885.0,29996.33,1927.68
31523.15,1761.65,33284.8,30157.61,1883.39
31764.65,1820.9,33585.55,30346.29,1848.62
31269.25,1834.15,33103.4,30591.42,1823.43
31944.3,1912.3,33856.6,30918.75,1814.84
32491.3,2029.05,34520.35,31232.52,1825.49
32825.85,2103.3,34929.15,31530.99,1849.74
33117.75,2289.9,35407.65,31822.7,1899.01
32865.35,2410.5,35275.85,32020.25,1964.02
33091.85,2414.85,35506.7,32204.94,2030.57
33568.45,2435.0,36003.45,32446.19,2101.16
33447.7,2482.05,35929.75,32638.64,2173.2
33940.6,2493.3,36433.9,32856.24,2240.44
34332.7,2479.4,36812.1,33162.58,2304.96
34554.8,2501.4,37056.2,33423.63,2363.88
33229.25,2538.45,35767.7,33497.43,2414.82
32735.5,2545.55,35281.05,33488.4,2459.04
32246.3,2600.9,34847.2,33401.25,2490.14
31274.2,2664.6,33938.8,33242.13,2515.55
30580.2,2646.45,33226.65,32990.97,2538.71
30323.25,2629.55,32952.8,32666.45,2558.16
29861.05,2595.25,32456.3,32307.78,2569.48
29640.4,2526.65,32167.05,31877.77,2572.82
29127.05,2467.0,31594.05,31357.2,2571.58
27784.95,2356.1,30141.05,30680.22,2557.05
26894.35,2239.8,29134.15,30046.72,2527.18
26359.2,2161.4,28520.6,29409.1,2488.77
26263.25,2006.55,28269.8,28810.79,2429.34
26589.65,1882.35,28472.0,28342.34,2351.11
26452.75,1874.75,28327.5,27929.59,2273.94
25981.65,1878.2,27859.85,27495.43,2198.8
26112.35,1872.35,27984.7,27120.56,2126.52
26187.0,1914.9,28101.9,26775.22,2065.34
25662.9,1966.75,27629.65,26428.8,2015.32
26058.55,1975.95,28034.5,26256.16,1977.3
27999.0,1967.75,29966.75,26366.63,1950.1
29059.65,1969.75,31029.4,26636.68,1930.93
30587.75,1943.2,32530.95,27069.12,1924.6
32736.2,1964.7,34700.9,27683.78,1932.83
37754.75,2260.05,40014.8,28813.98,1971.36
43452.65,2597.3,46049.95,30561.08,2043.27
47580.35,2933.3,50513.65,32707.88,2149.37
52211.75,3273.6,55485.35,35310.35,2285.23
57319.95,3627.1,60947.05,38476.06,2451.27
60806.05,3989.25,64795.3,41950.81,2652.6
64449.65,4387.1,68836.75,45595.88,2894.54
67313.25,4802.85,72116.1,49421.24,3177.84
68863.4,5035.55,73898.95,53248.8,3487.08
68865.7,5042.1,73907.8,56861.75,3794.82
68743.25,5038.95,73782.2,59960.6,4072.71
69594.75,5052.85,74647.6,62574.81,4318.26
71123.2,5057.9,76181.1,64929.09,4530.73
72580.8,5053.6,77634.4,66966.0,4708.73
73095.85,5038.5,78134.35,68543.59,4849.86
72645.65,5027.2,77672.85,69727.55,4953.66
71821.4,4999.75,76821.15,70464.73,5014.92
70310.55,5014.05,75324.6,70764.46,5036.04
69072.75,5044.45,74117.2,70785.39,5036.93
68164.75,5041.85,73206.6,70715.3,5036.91
64982.35,4805.0,69787.35,70339.2,5013.51
60344.5,4521.95,64866.45,69414.18,4960.42
57508.25,4230.3,61738.55,68052.68,4877.66
53331.5,3931.2,57262.7,66127.76,4765.42
49530.7,3626.75,53157.45,63771.24,4624.25
46671.1,3305.8,49976.9,61173.78,4452.11
45036.65,3138.8,48175.45,58495.31,4266.02
43580.9,2762.75,46343.65,55822.34,4040.89
42457.1,2496.55,44953.65,53160.78,3786.1
43744.3,2724.6,46468.9,50718.74,3554.37
43969.9,2899.9,46869.8,48617.49,3363.86
43756.0,3405.85,47161.85,46958.64,3252.25
42382.45,3363.45,45745.9,45446.06,3165.56
40893.5,3357.15,44250.65,44202.26,3108.16
40482.25,3315.35,43797.6,43297.42,3077.02
39646.55,3276.4,42922.95,42594.96,3074.08
39037.1,3262.8,42299.9,41995.0,3086.48
38978.0,3228.3,42206.3,41534.71,3133.04
38542.2,3184.0,41726.2,41143.22,3201.78
37751.7,3141.7,40893.4,40543.96,3243.49
36379.8,3112.65,39492.45,39784.96,3264.77
35282.1,3158.7,38440.8,38937.56,3240.05
33945.95,3096.3,37042.25,38093.91,3213.34
33947.5,3046.8,36994.3,37399.31,3182.3
32995.85,3014.5,36010.35,36650.67,3152.22
32427.7,2950.35,35378.05,35928.79,3119.61
31248.75,2727.9,33976.65,35149.96,3066.12
29609.4,2678.85,32288.25,34213.1,3011.18
28844.4,2687.6,31532.0,33243.32,2961.53
27477.3,2437.85,29915.15,32215.88,2891.15
27596.0,2324.65,29920.65,31337.5,2812.35
26867.35,1795.7,28663.05,30496.02,2676.05
26639.4,1798.55,28437.95,29765.36,2546.28
25673.65,1751.7,27425.35,28937.98,2416.77
25499.25,1788.9,27288.15,28188.32,2294.21
25542.85,1812.25,27355.1,27499.84,2180.4
25484.7,1837.2,27321.9,26923.43,2091.32
25441.95,1877.1,27319.05,26506.68,2011.15
25519.4,1916.3,27435.7,26174.18,1934.02
25389.45,1890.3,27279.75,25965.4,1879.26
25446.0,1861.6,27307.6,25750.4,1832.96
25819.2,1771.55,27590.75,25645.58,1830.54
25630.85,1757.0,27387.85,25544.73,1826.39
26223.0,1825.35,28048.35,25599.66,1833.75
27043.85,1839.7,28883.55,25754.12,1838.83
27843.1,1866.5,29709.6,25984.15,1844.26
27735.3,1897.55,29632.85,26209.21,1850.3
27731.45,1898.25,29629.7,26438.16,1852.41
28110.15,1893.7,30003.85,26697.24,1850.15
27693.05,1892.5,29585.55,26927.6,1850.37
27672.15,1874.35,29546.5,27150.21,1851.64
28041.4,1887.4,29928.8,27372.43,1863.23
27518.4,1850.2,29368.6,27561.18,1872.55
27871.15,1827.8,29698.95,27726.0,1872.8
27871.35,1791.2,29662.55,27808.75,1867.95
27720.95,1782.8,29503.75,27796.53,1859.58
27248.7,1739.65,28988.35,27747.88,1843.79
26989.0,1682.6,28671.6,27673.63,1822.22
26871.85,1645.45,28517.3,27549.8,1797.4
27272.75,1658.85,28931.6,27507.77,1774.03
27531.9,1682.45,29214.35,27493.75,1754.84
27737.25,1671.05,29408.3,27463.33,1733.21
28763.4,1702.65,30466.05,27587.83,1718.45
27549.3,1691.2,29240.5,27555.64,1704.79
26488.8,1688.0,28176.8,27417.39,1694.47
26145.15,1683.75,27828.9,27259.81,1684.56
25569.1,1655.85,27224.95,27091.85,1676.18
25926.2,1700.15,27626.35,26985.57,1677.94
25708.2,1714.35,27422.55,26869.2,1684.83
27751.7,1827.7,29579.4,26917.1,1701.71
28076.5,1834.7,29911.2,26971.56,1716.94
28339.9,1811.65,30151.55,27031.83,1731.0
28646.25,1827.9,30474.15,27020.11,1743.52
29384.45,1876.3,31260.75,27203.62,1762.04
29706.8,1880.45,31587.25,27525.42,1781.28
31040.65,1897.15,32937.8,28014.98,1802.62
32372.65,1978.85,34351.5,28695.33,1834.92
33059.95,2032.65,35092.6,29408.7,1868.17
33039.95,2009.85,35049.8,30141.88,1897.72
32640.55,1988.0,34628.55,30630.76,1913.75
32408.9,1972.9,34381.8,31064.01,1927.57
32203.9,1997.05,34200.95,31450.41,1946.11
31596.4,1976.45,33572.85,31745.42,1960.96
32444.3,1987.7,34432.0,32051.4,1972.1
32720.1,1962.25,34682.35,32352.73,1980.28
32319.9,1997.15,34317.05,32480.66,1990.29
32450.05,2019.45,34469.5,32488.4,1994.34
32396.7,1964.6,34361.3,32422.08,1987.54
32283.2,1940.6,34223.8,32346.4,1980.61
30547.1,1834.95,32382.05,32137.06,1965.31
32427.9,1806.75,34234.65,32138.96,1948.7
33068.6,1823.0,34891.6,32225.42,1931.29
34817.65,1799.5,36617.15,32547.55,1913.6
34832.4,1785.6,36618.0,32786.36,1893.38
34314.25,1769.35,36083.6,32945.78,1874.1
33048.4,1744.5,34792.9,33018.62,1848.83
31864.25,1695.15,33559.4,32960.04,1816.4
31191.4,1649.2,32840.6,32839.52,1784.86
31447.6,1688.95,33136.55,32755.96,1759.7
31728.4,1736.55,33464.95,32874.08,1749.86
31296.8,1741.9,33038.7,32760.98,1743.37
31423.6,1756.25,33179.85,32596.48,1736.7
32396.5,1812.5,34209.0,32354.36,1738.0
33493.25,1795.35,35288.6,32220.44,1738.97
34033.65,1882.05,35915.7,32192.38,1750.24
35533.05,1932.45,37465.5,32440.85,1769.04
36684.95,1938.85,38623.8,32922.92,1793.4
37175.05,1994.85,39169.9,33521.28,1827.97
38027.7,2044.5,40072.2,34179.3,1863.52
37734.8,2039.25,39774.05,34779.94,1893.8
35017.3,1991.3,37008.6,35151.98,1918.74
33631.8,1964.0,35595.8,35372.8,1939.51
32070.4,1994.5,34064.9,35340.2,1957.71
31595.35,1998.85,33594.2,35150.4,1978.06
31493.2,1996.95,33490.15,34896.36,1989.55
31417.05,1991.9,33408.95,34484.76,1995.5
31230.45,1970.1,33200.55,33939.31,1998.62
31212.3,2003.05,33215.35,33343.04,1999.44
30776.45,1980.95,32757.4,32617.91,1993.09
30367.65,1934.1,32301.75,31881.2,1982.57
30948.55,1943.3,32891.85,31474.32,1977.77
31472.75,1976.05,33448.8,31258.42,1978.98
30583.6,1983.45,32567.05,31109.73,1977.87
29437.2,2038.75,31475.95,30893.92,1981.86
29612.55,2055.5,31668.05,30705.86,1987.72
28482.75,2094.05,30576.8,30412.42,1997.93
27397.1,2288.45,29685.55,30029.09,2029.76
27317.05,2484.4,29801.45,29639.56,2077.9
29238.55,2520.75,31759.3,29485.78,2131.88
30406.5,2629.3,33035.8,29489.66,2201.4
31603.2,2754.55,34357.75,29555.12,2282.52
32911.55,2840.0,35751.55,29699.0,2368.92
